ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,AdressePLZ,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,full_id,osm_id_2,osm_type,railway,layer,start_date,name:ja,light_rail,local_ref,network:wikidata,ref_name,nat_name,old_name,wheelchair:description,level,tactile_paving,wheelchair,uic_ref,uic_name,tram,ref,public_transport,operator,network,name,ele,n,distance,feature_x,feature_y,nearest_x,nearest_y
"152","3.5","70","3730","8006",Clausiusstrasse 39A,"Clausiusstrasse 39A, 8006",Zurich,Zurich,Switzerland,"0","93699776","39a, Clausiusstrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.37905,8.5456677",n2275453346,"2275453346",node,tram_stop,,,,,,,,,,,,,,"8591174","Zürich, Haldenegg",yes,"1100",stop_position,VBZ,ZVV,Haldenegg,"431","1",0.000446641209472487,8.5456677,47.37905,8.5452423,47.3789139
"153","3.5","57","3350","8055",Birmensdorferstrasse 591,"Birmensdorferstrasse 591, 8055",Zurich,Zurich,Switzerland,"0","53034845","591, Birmensdorferstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8063, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.367538100000004,8.488635256873167",n5105515039,"5105515039",node,tram_stop,,,,,,,,,,,,,,"8503610","Zürich, Triemli",yes,"2680",stop_position,VBZ,ZVV,Triemli,"485","1",0.00672813242487355,8.48863525687317,47.3675381,8.4953582,47.3678023
"154","3.5","83","4140","8055",Birmensdorferstrasse 591,"Birmensdorferstrasse 591, 8055",Zurich,Zurich,Switzerland,"0","53034845","591, Birmensdorferstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8063, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.367538100000004,8.488635256873167",n5105515039,"5105515039",node,tram_stop,,,,,,,,,,,,,,"8503610","Zürich, Triemli",yes,"2680",stop_position,VBZ,ZVV,Triemli,"485","1",0.00672813242487355,8.48863525687317,47.3675381,8.4953582,47.3678023
"155","3.5","138","6030","8001",Hirschengraben 20,"Hirschengraben 20, 8001",Zurich,Zurich,Switzerland,"0","75804774","20, Hirschengraben, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",building,office,"47.37073585,8.547259136509034",n4878436674,"4878436674",node,tram_stop,,,,,,,,,,,,,,"8591239","Zürich, Kunsthaus",yes,"1472",stop_position,VBZ,ZVV,Kunsthaus,"423","1",0.0013536153933404,8.54725913650903,47.37073585,8.5486122,47.3707745
"156","3.5","110","3910","8046",Hungerbergstrasse 17,"Hungerbergstrasse 17, 8046",Zurich,Zurich,Switzerland,"0","33049832","17, Hungerbergstrasse, Affoltern, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8046, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.4197919,8.50065555",n2288259792,"2288259792",node,tram_stop,,,,,,,,,,,,,,"8576240","Zürich, Meierhofplatz",yes,"1626",stop_position,VBZ,ZVV,Meierhofplatz,"408","1",0.0179603202803416,8.50065555,47.4197919,8.4999163,47.4018468
"157","3.5","103","3250","8049",Imbisbuehlstrasse 4,"Imbisbuehlstrasse 4, 8049",Zurich,Zurich,Switzerland,"0","31372963","4, Imbisbühlstrasse, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4027579,8.495148047311833",n2288300989,"2288300989",node,tram_stop,,,,,,,,,,,,,,"8591446","Zürich, Zwielplatz",yes,"3015",stop_position,VBZ,ZVV,Zwielplatz,"455","1",0.001232997820931,8.49514804731183,47.4027579,8.4962406,47.4021864
"158","3.5","95","4130","8050",Gubelstrasse 64,"Gubelstrasse 64, 8050",Zurich,Zurich,Switzerland,"0","1599913398","64, Gubelstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4094474,8.5408316",n2282371073,"2282371073",node,tram_stop,,,,,,,,,,,,,yes,"8591314","Zürich, Regensbergbrücke",yes,"2045",stop_position,VBZ,ZVV,Regensbergbrücke,"451","1",0.00155961549748544,8.5408316,47.4094474,8.5394211,47.4087819
"159","3.5","95","3870","8032",Asylstrasse 125,"Asylstrasse 125, 8032",Zurich,Zurich,Switzerland,"0","270794627","Sol, 125, Asylstrasse, Hirslanden, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",amenity,bar,"47.3652823,8.5648541",n316704413,"316704413",node,tram_stop,,,,,,,,,,,,yes,,"8591233","Zürich, Klusplatz",yes,"1430",stop_position,VBZ,ZVV,Klusplatz,"467","1",0.00185579951772808,8.5648541,47.3652823,8.566214,47.3640195
"160","3.5","64","3950","8050",Friesstrasse 12,"Friesstrasse 12, 8050",Zurich,Zurich,Switzerland,"0","11746708179","Swiss Star Oerlikon Station, 12, Friesstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",tourism,apartment,"47.4143097,8.5469065",n4881603354,"4881603354",node,tram_stop,,,,,,,"Zürich, Bahnhof Oerlikon Ost","Zürich, Bahnhof Oerlikon Ost",,,,,,"8591063","Zürich Oerlikon, Bahnhof Ost",yes,"3447",stop_position,VBZ,ZVV,Bahnhof Oerlikon Ost,"438","1",0.00091860061506526,8.5469065,47.4143097,8.546373,47.4135619
"161","3.5","64","3420","8032",Asylstrasse 125,"Asylstrasse 125, 8032",Zurich,Zurich,Switzerland,"0","270794627","Sol, 125, Asylstrasse, Hirslanden, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",amenity,bar,"47.3652823,8.5648541",n316704413,"316704413",node,tram_stop,,,,,,,,,,,,yes,,"8591233","Zürich, Klusplatz",yes,"1430",stop_position,VBZ,ZVV,Klusplatz,"467","1",0.00185579951772808,8.5648541,47.3652823,8.566214,47.3640195
"162","3.5","119","4220","8041",Allmendstrasse 156,"Allmendstrasse 156, 8041",Zurich,Zurich,Switzerland,"0","9822826596","Kindergarten an der Sihl 1 und 2, 156, Allmendstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",amenity,kindergarten,"47.3377172,8.5187304",n5103372843,"5103372843",node,tram_stop,,,,,,,,,Wollishofen,,,,,"8591439","Zürich, Wollishoferplatz",yes,"2950",stop_position,VBZ,ZVV,Wollishoferplatz,"450","1",0.0113627372309668,8.5187304,47.3377172,8.5300851,47.3381445
"163","3.5","124","4570","8048",Buckhauserstrasse 49,"Buckhauserstrasse 49, 8048",Zurich,Zurich,Switzerland,"0","8116710437","49, Buckhauserstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.38425,8.4941461",n2277081590,"2277081590",node,tram_stop,,,,,,,,,,,,,yes,"8591222","Zürich, Kappeli",yes,"1364",stop_position,VBZ,ZVV,Kappeli,"403","1",0.00111906936782503,8.4941461,47.38425,8.494576,47.3852832
"164","3.5","95","3920","8003",Haldenstrasse 173,"Haldenstrasse 173, 8003",Zurich,Zurich,Switzerland,"0","342810193","173, Haldenstrasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8055, Schweiz/Suisse/Svizzera/Svizra",building,construction,"47.3705855,8.510857616177045",n4881705886,"4881705886",node,tram_stop,,,,,,,,,,,,,,"8591390","Zürich, Talwiesenstrasse",yes,"2638",stop_position,VBZ,ZVV,Talwiesenstrasse,"424","1",0.00129681577470896,8.51085761617705,47.3705855,8.5097989,47.3698366
"165","3.5","95","3410","8048",Soldanellastrasse 3,"Soldanellastrasse 3, 8048",Zurich,Zurich,Switzerland,"0","48645774","3, Soldanellastrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.383192199999996,8.49811952678375",n2277081527,"2277081527",node,tram_stop,,,,,,,,,,,,,no,"8591138","Zürich, Freihofstrasse",yes,"883",stop_position,VBZ,ZVV,Freihofstrasse,"408","1",0.00134723758242841,8.49811952678375,47.3831922,8.4994656,47.3832482
"166","3.5","110","4280","8004",Badenerstrasse 136,"Badenerstrasse 136, 8004",Zurich,Zurich,Switzerland,"0","804605209","136, Badenerstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3746201,8.52297707803261",n2275787476,"2275787476",node,tram_stop,,,,,,Q201977,"Zürich, Kalkbreite/Bhf. Wiedikon",,,,,,yes,"8591218","Zürich,Kalkbreite/Bhf.Wiedikon",yes,"1357",stop_position,VBZ,ZVV,Kalkbreite/Bhf. Wiedikon,"412","1",0.00174677067267475,8.52297707803261,47.3746201,8.5212348,47.3744949
"167","3.5","140","6750","8004",Europaallee 40,"Europaallee 40, 8004",Zurich,Zurich,Switzerland,"0","6761865579","40, Europaallee, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3792667,8.532546",n2267154349,"2267154349",node,tram_stop,,,,,,,,,,,,,,"8591367","Zürich, Sihlpost/HB",yes,"1366",stop_position,VBZ,ZVV,Sihlpost/HB,"409","1",0.0035365614726745,8.532546,47.3792667,8.5345504,47.376353
"168","3.5","84","4440","8037",Rosengartenstrasse 55,"Rosengartenstrasse 55, 8037",Zurich,Zurich,Switzerland,"0","90250743","55, Rosengartenstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39586895,8.52916275991669",n809690628,"809690628",node,tram_stop,,,,,,,,,,,,,,"8591101","Zürich, Bucheggplatz",yes,"564",stop_position,VBZ,ZVV,Bucheggplatz,"472","1",0.00441904402090701,8.52916275991669,47.39586895,8.5326955,47.3985237
"169","3.5","72","3850","8049",Wartauweg 19,"Wartauweg 19, 8049",Zurich,Zurich,Switzerland,"0","31362714","19, Wartauweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4030409,8.492145150877557",n2288301028,"2288301028",node,tram_stop,,,,,,,,,,,,,,"8591423","Zürich, Wartau",yes,"2831",stop_position,VBZ,ZVV,Wartau,"448","1",0.000375026780317757,8.49214515087756,47.4030409,8.4920976,47.4026689
"170","3.5","87","4270","8004",Badenerstrasse 362,"Badenerstrasse 362, 8004",Zurich,Zurich,Switzerland,"0","11847969936","Swiss Star MARC AUREL, 362, Badenerstrasse, Hard, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",tourism,apartment,"47.3788539,8.5092979",n2277024836,"2277024836",node,tram_stop,,,,,D,Q201977,,,,,,yes,yes,"8591038","Zürich, Albisriederplatz",yes,"48",stop_position,VBZ,ZVV,Albisriederplatz,"411","1",0.000947293460342051,8.5092979,47.3788539,8.5100072,47.378226
"171","3.5","64","4740","8005",Langstrasse 213,"Langstrasse 213, 8005",Zurich,Zurich,Switzerland,"0","6842658701","Thali House, 213, Langstrasse, Gewerbeschule, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.3831028,8.5301347",n2267027162,"2267027162",node,tram_stop,,,,,,,,,,,,,yes,"8591257","Zürich, Limmatplatz",yes,"1557",stop_position,VBZ,ZVV,Limmatplatz,"405","1",0.00212708974892608,8.5301347,47.3831028,8.5314729,47.3847562
"172","3.5","122","4640","8004",Hohlstrasse 207,"Hohlstrasse 207, 8004",Zurich,Zurich,Switzerland,"0","332664514","207, Hohlstrasse, Hard, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.381499399999996,8.516736722025314",n337989384,"337989384",node,tram_stop,,,,,,,,,,,,,,"8591177","Zürich, Hardplatz",yes,"1122",stop_position,VBZ,ZVV,Hardplatz,"407","1",0.00145369407688358,8.51673672202531,47.3814994,8.515475,47.3822214
"173","3.5","91","4590","8003",Schlossgasse,"Schlossgasse, 8003",Zurich,Zurich,Switzerland,"0","227596610","Schlossgasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",highway,secondary,"47.3696574,8.5202798",n4881705891,"4881705891",node,tram_stop,,,,,,,,,,,,,,"8591341","Zürich, Schmiede Wiedikon",yes,"2256",stop_position,VBZ,ZVV,Schmiede Wiedikon,"414","1",0.000554542694479165,8.5202798,47.3696574,8.519793,47.369923
"174","3.5","143","3870","8001",Graebligasse,"Graebligasse, 8001",Zurich,Zurich,Switzerland,"0","138424016","Gräbligasse, Rathaus, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",highway,pedestrian,"47.3755402,8.5441749",n1055325030,"1055325030",node,tram_stop,,,,,,,,,,,,,yes,"8588078","Zürich, Central",yes,"619",stop_position,VBZ,ZVV,Central,"408","1",0.000978163917753363,8.5441749,47.3755402,8.5436958,47.376393
"175","3.5","127","5000","8002",Brandschenkestrasse,"Brandschenkestrasse, 8002",Zurich,Zurich,Switzerland,"0","5068112","Brandschenkestrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",highway,tertiary,"47.3665162,8.5274506",n4885628624,"4885628624",node,tram_stop,,,,,,,"Zürich, Bahnhof Enge/Bederstrasse","Zürich, Bahnhof Enge/Bederstrasse",,,,,,"8591059","Zürich Enge, Bahnhof/Bederstr.",yes,"199",stop_position,VBZ,ZVV,Bahnhof Enge/Bederstrasse,"414","1",0.0034250548900708,8.5274506,47.3665162,8.5302408,47.3645298
"176","3.5","180","8330","8006",Letzistrasse,"Letzistrasse, 8006",Zurich,Zurich,Switzerland,"0","33968953","Letzistrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3913563,8.5459642",n262980090,"262980090",node,tram_stop,,,,,,,,,,,,,,"8591255","Zürich, Letzistrasse",yes,"1550",stop_position,VBZ,ZVV,Letzistrasse,"489","1",0.000715674227564234,8.5459642,47.3913563,8.545433,47.3908767
"177","4","72","5000","8003",Zelgstrasse 19,"Zelgstrasse 19, 8003",Zurich,Zurich,Switzerland,"0","340671596","19, Zelgstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.367659700000004,8.521891775314465",n4881705891,"4881705891",node,tram_stop,,,,,,,,,,,,,,"8591341","Zürich, Schmiede Wiedikon",yes,"2256",stop_position,VBZ,ZVV,Schmiede Wiedikon,"414","1",0.00308664619135217,8.52189177531447,47.3676597,8.519793,47.369923
"178","4","122","3350","8053",Wiesliacher 14,"Wiesliacher 14, 8053",Zurich,Zurich,Switzerland,"0","153877370","14, Wiesliacher, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3546107,8.599305186070023",n2297460815,"2297460815",node,tram_stop,,,,,,,,,,,,,yes,"8591142","Zürich, Friedhof Enzenbühl",yes,"894",stop_position,VBZ,ZVV,Friedhof Enzenbühl,"512","1",0.0189327035977518,8.59930518607002,47.3546107,8.5807219,47.3509901
"179","4","117","4550","8048",Baslerstrasse 71,"Baslerstrasse 71, 8048",Zurich,Zurich,Switzerland,"0","660488318","71, Baslerstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.38568805,8.49708953197999",n2277081581,"2277081581",node,tram_stop,,,,,,,,,,,,,yes,"8591222","Zürich, Kappeli",yes,"1364",stop_position,VBZ,ZVV,Kappeli,"403","1",0.00210819026689206,8.49708953197999,47.38568805,8.4950678,47.3850905
"180","4","141","6060","8008",Forchstrasse 24,"Forchstrasse 24, 8008",Zurich,Zurich,Switzerland,"0","121158316","24, Forchstrasse, Weinegg, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.36376045,8.555801744639409",n2297344129,"2297344129",node,tram_stop,,,,,,,,,,,,yes,no,"8591364","Zürich, Signaustrasse",yes,"2388",stop_position,VBZ,ZVV,Signaustrasse,"429","1",0.00177345862820801,8.55580174463941,47.36376045,8.5575162,47.3633068
"181","4","127","5770","8008",Forchstrasse 22,"Forchstrasse 22, 8008",Zurich,Zurich,Switzerland,"0","121158315","22, Forchstrasse, Weinegg, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.36382725,8.5555749",n4880303439,"4880303439",node,tram_stop,,,,yes,,,,,,,,,yes,"8530813","Zürich, Kreuzplatz",yes,"1453",stop_position,VBZ,ZVV,Kreuzplatz,"424","1",0.00163204444256273,8.5555749,47.36382725,8.5542509,47.3647815
"182","4","106","4890","8008",Russenweg 6,"Russenweg 6, 8008",Zurich,Zurich,Switzerland,"0","125442553","6, Russenweg, Weinegg, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35700345,8.572079803587375",n2297460951,"2297460951",node,tram_stop,,,,,,,,,,,,,yes,"8591104","Zürich, Burgwies",yes,"580",stop_position,VBZ,ZVV,Burgwies,"451","1",0.00093417219525272,8.57207980358737,47.35700345,8.5719226,47.3579243
"183","4","108","4520","8006",Pfirsichstrasse 7,"Pfirsichstrasse 7, 8006",Zurich,Zurich,Switzerland,"0","318502169","7, Pfirsichstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.389348999999996,8.53766681049531",n2281916838,"2281916838",node,tram_stop,,,,,,,,,,,,,yes,"8591237","Zürich, Kronenstrasse",yes,"1468",stop_position,VBZ,ZVV,Kronenstrasse,"444","1",0.00170515952824038,8.53766681049531,47.389349,8.5391319,47.3884766
"184","4","102","3240","8064",Baendlistrasse 58,"Baendlistrasse 58, 8064",Zurich,Zurich,Switzerland,"0","52348491","58, Bändlistrasse, Werdwies, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8064, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.39690915,8.484323431057403",n4885628443,"4885628443",node,tram_stop,,,,,,,,,,,,yes,yes,"8591068","Zürich, Bändliweg",yes,"592",stop_position,VBZ,ZVV,Bändliweg,"397","1",0.000688191540528877,8.4843234310574,47.39690915,8.4848374,47.3964515
"185","4","140","5120","8044",Toblerstrasse 10,"Toblerstrasse 10, 8044",Zurich,Zurich,Switzerland,"0","81016687","10, Toblerstrasse, Fluntern, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8044, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.382079149999996,8.553026146852716",n2280214795,"2280214795",node,tram_stop,,,,,,,,,,,,,,"8591433","Zürich, Winkelriedstrasse",yes,"2924",stop_position,VBZ,ZVV,Winkelriedstrasse,"486","1",0.00496594647659286,8.55302614685272,47.38207915,8.5482003,47.3832504
"186","4","108","4520","8006",Pfirsichstrasse 9,"Pfirsichstrasse 9, 8006",Zurich,Zurich,Switzerland,"0","318502171","9, Pfirsichstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.38945525,8.537542392590117",n2281916838,"2281916838",node,tram_stop,,,,,,,,,,,,,yes,"8591237","Zürich, Kronenstrasse",yes,"1468",stop_position,VBZ,ZVV,Kronenstrasse,"444","1",0.00186662519766855,8.53754239259012,47.38945525,8.5391319,47.3884766
"187","4","108","4560","8006",Pfirsichstrasse 7,"Pfirsichstrasse 7, 8006",Zurich,Zurich,Switzerland,"0","318502169","7, Pfirsichstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.389348999999996,8.53766681049531",n2281916838,"2281916838",node,tram_stop,,,,,,,,,,,,,yes,"8591237","Zürich, Kronenstrasse",yes,"1468",stop_position,VBZ,ZVV,Kronenstrasse,"444","1",0.00170515952824038,8.53766681049531,47.389349,8.5391319,47.3884766
"188","4","180","6900","8008",Zollikerstrasse 23,"Zollikerstrasse 23, 8008",Zurich,Zurich,Switzerland,"0","121286165","23, Zollikerstrasse, Weinegg, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.363514499999994,8.555245347660414",n4880303439,"4880303439",node,tram_stop,,,,yes,,,,,,,,,yes,"8530813","Zürich, Kreuzplatz",yes,"1453",stop_position,VBZ,ZVV,Kreuzplatz,"424","1",0.00161065674472163,8.55524534766041,47.3635145,8.5542509,47.3647815
"189","4","125","3660","8050",Greifenseestrasse 57,"Greifenseestrasse 57, 8050",Zurich,Zurich,Switzerland,"0","1867650579","53,55,57, Greifenseestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.408984,8.5577672",n2289439152,"2289439152",node,tram_stop,,,,,,,,,,"Zugang zur Haltestelle über die beiden Lifte im Westen;im Osten hat es nur eine Rolltreppe.","-1",,yes,"8591420","Zürich, Waldgarten",yes,"2814",stop_position,VBZ,ZVV,Waldgarten,"452","1",0.00510543101608265,8.5577672,47.408984,8.5574937,47.4038859
"190","4","132","5030","8048",Baslerstrasse 77,"Baslerstrasse 77, 8048",Zurich,Zurich,Switzerland,"0","10856032996","Specialized Store Zürich, 77, Baslerstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",shop,bicycle,"47.3862001,8.4966843",n2277081581,"2277081581",node,tram_stop,,,,,,,,,,,,,yes,"8591222","Zürich, Kappeli",yes,"1364",stop_position,VBZ,ZVV,Kappeli,"403","1",0.00196068467888572,8.4966843,47.3862001,8.4950678,47.3850905
"191","4","154","5720","8002",Breitingerstrasse 27,"Breitingerstrasse 27, 8002",Zurich,Zurich,Switzerland,"0","96879603","27, Breitingerstrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.362086649999995,8.53234160594357",n4885862778,"4885862778",node,tram_stop,,,,,,,,,,,,,,"8591283","Zürich, Museum Rietberg",yes,"1666",stop_position,VBZ,ZVV,Museum Rietberg,"418","1",0.00142359113766446,8.53234160594357,47.36208665,8.5315824,47.3608824
"192","4","100","2630","8037",Habsburgstrasse 30,"Habsburgstrasse 30, 8037",Zurich,Zurich,Switzerland,"0","90626134","30, Habsburgstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.392623,8.525639239730586",n2275377478,"2275377478",node,tram_stop,,,,,,,,,,,,,,"8591437","Zürich, Wipkingerplatz",yes,"2937",stop_position,VBZ,ZVV,Wipkingerplatz,"409","1",0.00191336201665945,8.52563923973059,47.392623,8.5237299,47.392499
"193","4","138","5490","8037",Zeunerstrasse 11,"Zeunerstrasse 11, 8037",Zurich,Zurich,Switzerland,"0","90626152","11, Zeunerstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3926826,8.527157562361625",n2275377478,"2275377478",node,tram_stop,,,,,,,,,,,,,,"8591437","Zürich, Wipkingerplatz",yes,"2937",stop_position,VBZ,ZVV,Wipkingerplatz,"409","1",0.00343257603343368,8.52715756236162,47.3926826,8.5237299,47.392499
"194","4","102","4860","8037",Zeunerstrasse 11,"Zeunerstrasse 11, 8037",Zurich,Zurich,Switzerland,"0","90626152","11, Zeunerstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3926826,8.527157562361625",n2275377478,"2275377478",node,tram_stop,,,,,,,,,,,,,,"8591437","Zürich, Wipkingerplatz",yes,"2937",stop_position,VBZ,ZVV,Wipkingerplatz,"409","1",0.00343257603343368,8.52715756236162,47.3926826,8.5237299,47.392499
"195","4","135","4800","8048",Baslerstrasse 75,"Baslerstrasse 75, 8048",Zurich,Zurich,Switzerland,"0","9995613557","75, Baslerstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",amenity,parking_entrance,"47.3858354,8.4963282",n2277081581,"2277081581",node,tram_stop,,,,,,,,,,,,,yes,"8591222","Zürich, Kappeli",yes,"1364",stop_position,VBZ,ZVV,Kappeli,"403","1",0.00146406426430151,8.4963282,47.3858354,8.4950678,47.3850905
